"id","account_id","legacy_id","ear_tag","ear_tag_loc","tattoo_left","tattoo_right","brand","brand_loc","name","ph_number","ph_number_loc","reg_num","reg_num_2","other_id","other_id_loc","electronic_id","animal_type","sex","category_id","breed_id","horn_status","color_markings","ocv_tattoo","ocv_number","status","pasture_id","sire_animal_id","dam_animal_id","genetic_dam_animal_id","real_dam_animal_id","sire_legacy_id","dam_legacy_id","genetic_dam_legacy_id","breeder_contact_id","birth_date","weaning_date","yearling_date","percent_dam_weight","conception_method","grafted_calf","purchase_date","purchased","purchased_from_contact_id","purchase_price","sale_ticket_id","sale_price","sale_weight","marketing_cost","reason_for_sale","death_date","cause_of_death","asking_price","marketing_comments","mppa","avg_calving_interval","avg_post_partum_interval","last_breeding_date","last_calving_date","current_breeding_status","next_calving_date","pelvic_area","pelvic_horizontal","pelvic_vertical","comments","donor_cow","ai_bull","promote_date","demote_date","birth_weight","weaning_weight","yearling_weight","adj_birth_weight","adj_weaning_weight","adj_yearling_weight","last_tip_to_tip","last_total_horn","last_base","last_composite","last_horn_measure_date","last_weight","last_height","last_bcs","last_weight_date","created_at","updated_at","embryo_recovery_date","nait_number","nlis_number","last_treatment_date","withdrawal_date","castration_date","next_booster_date","breeding_id","pelvic_measure_date","embryo_transfer_date"
"23767122","48210","","JS 16W","","","","JS 16W","","JS NITEHAWK 16W","","","MC327448","","","","","Bull","Bull","","953217","Polled","","","","Reference","","","","","","","","","","2009-02-17","","","","","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","","","","","","","","","","","","","","","","2014-11-18 15:43:29 -0600","2016-06-01 21:42:19 -0500","","","","","","","","","",""
"23767125","48210","","MAIN 1045X","","","","MAIN 1045X","","MAIN BLACK KARLEEN 1045X","","","FC397153","","","","","Cow","Heifer","","","","","","","Reference","","","","","","","","","","2010-03-01","","","","","false","","false","","","","","","","","","","","","","","","","2012-02-07","","","","","","","false","false","","","","","","","","","","","","","","","","","","2014-11-18 15:44:20 -0600","2016-06-01 21:43:49 -0500","","","","","","","","","",""
"23767146","48210","","MAIN 1047X","","","","","","MAIN 1047X","","","","","","","","Cow","Heifer","","","","","","","Reference","","","","","","","","","","","","","","","false","","false","","","","","","","","","","","","","","","","2012-02-07","","","","","","","false","false","","","","","","","","","","","","","","","","","","2014-11-18 15:48:03 -0600","2014-11-18 15:48:16 -0600","","","","","","","","","",""
"23767167","48210","","MAIN 49S","","","","MAIN 49S","","MAIN BLACK HAWK 49S","","","MC324104","","","","","Bull","Bull","","","","","","","Reference","","","","","","","","","","2006-02-13","","","","","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","","","","","","","","","","","","","","","","2014-11-18 15:51:16 -0600","2016-04-21 19:49:40 -0500","","","","","","","","","",""
"23833758","48210","","MAIN 118Y","","","","","","MAIN 118Y","","","","","","","","Cow","Heifer","","","","","","","Reference","","","","","","","","","","","","","","","false","","false","","","","","","","","","","","","","","","","2013-01-03","","","","","","","false","false","","","","","","","","","","","","","","","","","","2014-11-20 06:25:40 -0600","2014-11-20 06:25:50 -0600","","","","","","","","","",""
"23833761","48210","","MAIN 138Y","","","","","","MAIN 138Y","","","","","","","","Cow","Heifer","","","","","","","Reference","","","","","","","","","","","","","","","false","","false","","","","","","","","","","","","","","","","2013-01-09","","","","","","","false","false","","","","","","","","","","","","","","","","","","2014-11-20 06:31:02 -0600","2014-11-20 06:31:20 -0600","","","","","","","","","",""
"23907311","48210","","38/2","LE","","","38/2","RT","RAN FIRST LADY ","","","929072","","","","","Cow","Heifer","","953208","Horned","Solid Grey","","","Active","443994","","","","","","","","1344102","2012-11-26","","","","NS","false","","false","","","","","","","","","","","","","","","2018-02-04","","Exposed","2018-09-21","","","","","false","false","","","","","","","","","","","","","","","","","","2014-11-30 19:36:57 -0600","2018-02-05 09:27:28 -0600","","","","2016-07-30","","","","","",""
"23907323","48210","","39/2","LE","","","39/2","RH","","","","","","","","","Cow","Heifer","","953208","Polled","Solid Black","","","Active","443994","","","","","","","","1344102","2012-04-01","","","","NS","false","","false","","","","","","","","","","","","","745","460","2018-02-04","2018-03-27","Open","","","","","","false","false","","","","","","","","","","","","","","","","","","2014-11-30 19:37:51 -0600","2018-04-22 07:10:30 -0500","","","","2016-07-30","","","","","",""
"23911661","48210","","3B-WHITE","","","","","","","","","","","","","982000373732043","Cow","Heifer","","953217","Polled","Solid Black","","","Active","403501","31252140","22741985","","22741985","","","","1448677","2014-10-17","2015-06-10","2016-02-16","","NS","false","","false","","","","","","","","","","","","","","","2017-12-10","2017-02-14","Pregnant","2018-02-26","","","","","false","false","","","78","490","1065","86","496","863","","","","","","1145","","","2016-04-22","2014-12-01 14:04:59 -0600","2018-01-24 09:32:58 -0600","","","","2017-09-25","","","","","",""
"23952749","48210","","14orange","LE","","","","","","","","","","","","","Calf","Heifer","","953217","Polled","Solid Black","","","Sold","","","22020562","","22020562","","","","1448677","","","","","NS","false","","false","","","762785","1274.0","520","57.33","","","","","","","","","","","","","","","","","false","false","","","","","","","","","","","","","","","","","","2014-12-02 17:04:36 -0600","2014-12-02 17:17:44 -0600","","","","","","","","","",""
"24138989","48210","","12C-WHITE","","","","","","","","","","","","","982000373732031","Cow","Heifer","","958480","Polled","Solid Black","","","Active","403501","19698700","20493550","","20493550","","","","1448677","2014-12-19","2015-09-15","2016-02-16","","NS","false","","false","","","","","","","","","","","","","373","88","2018-03-19","2018-03-19","Open","","","","","","false","false","","","85","638","906","93","559","837","","","","","","992","","","2016-04-22","2014-12-20 19:06:26 -0600","2018-03-19 12:33:07 -0500","","","","2016-07-30","","","","","",""
"24253490","48210","","34-YELLOW","LE","","","3/3","LH","","","","","","","","982000374771558","Cow","Heifer","","953211","Polled","Solid Black","","","Active","403501","","","","","","","","","2013-12-01","","","","NS","false","2014-11-21","true","1488881","1290.0","","","","","","","","","","","718","433","2018-02-22","2018-02-22","Open","","","","","","false","false","","","","","","","","","","","","","","","","","","2015-01-02 07:33:17 -0600","2018-04-22 06:26:13 -0500","","","","2016-07-30","","","","","",""
"24258131","48210","","blank-yellow calf needs tag","","","","","","","","","","","","","","Calf","Bull","","958480","Polled","Solid Black","","","Sold","","19698700","20493472","","20493472","","","","1448677","2015-01-02","","","","NS","false","","false","","","786005","425.03","90","20.61","Bottle Calf","","","","","","","","","","","","","","","","false","false","","","","","","","","","","","","","","","","","","2015-01-03 11:11:52 -0600","2015-01-28 14:56:46 -0600","","","","","","","","","",""
"24289271","48210","","14C-WHITE","","","","","","RAFC BLK MS 14C","","","FC419579","","","","982000373732067","Cow","Heifer","","953217","Polled","Solid Black","","","Sold","","21867619","21819703","","21819703","","","","1448677","2015-01-05","2015-07-09","2016-02-16","","NS","false","","false","","","1228367","1000.0","","","","","","","","","","","2018-02-04","2018-02-25","","","","","","","false","false","","","69","382","752","77","470","737","","","","","","896","","","2016-04-22","2015-01-06 07:53:21 -0600","2018-04-23 16:56:40 -0500","","","","2017-04-15","","","","","",""
"24289280","48210","","13C-WHITE","LE","","","RAFC 13C","","RAFC BLK MR 13C","","","MC369065","","","","982000373732068","Bull","Bull","","953217","Polled","Solid Black","","","Sold","","21867619","21819736","","21819736","","","","1448677","2015-01-05","2015-07-09","2016-02-05","","NS","false","","false","","","972207","1500.0","","","Bull Sale","","","6000.0","","","","","","","","","","","","","false","false","","","72","386","762","80","480","765","","","","","","1005","","","2016-04-20","2015-01-06 07:55:39 -0600","2016-05-24 10:34:08 -0500","","","","2016-04-20","","","","","",""
"24289301","48210","","30-YELLOW","","","","5/4","","","","","","","","","982000374772166","Cow","Heifer","","953211","Polled","Solid Black","","","Active","492651","","","","","","","","","2014-12-01","","","","NS","false","2014-12-05","true","1488881","1353.0","","","","","","","","","","","456","171","2018-02-05","2017-02-16","Exposed","2018-09-21","","","","wild","false","false","","","","","","","","","","","","","","","","","","2015-01-06 08:21:33 -0600","2018-02-06 10:43:51 -0600","","","","2016-07-30","","","","","",""
"24289304","48210","","33-YELLOW","","","","","","","","","","","","","982000374772171","Cow","Heifer","","953211","Polled","Solid Black","","","Active","443994","","","","","","","","","2014-12-01","","","","NS","false","2014-12-05","true","1488881","1476.38","","","","","","","","","","","346","61","2018-02-04","2018-03-13","Open","","","","","","false","false","","","","","","","","","","","","","","","","","","2015-01-06 08:21:33 -0600","2018-04-22 06:50:30 -0500","","","","2017-04-15","","","","","",""
"24289307","48210","","311-YELLOW","LE","","","","","","","","","","","","982000374772157","Cow","Heifer","","953211","Polled","Solid Black","","","Active","443994","","","","","","","","","2014-12-01","","","","NS","false","2014-12-05","true","1488881","1371.5","","","","","","","","","","","","","2018-02-04","2016-10-25","Exposed","2017-09-22","","","","","false","false","","","","","","","","","","","","","","","","","","2015-01-06 08:21:33 -0600","2018-02-05 09:27:28 -0600","","","","2017-04-15","","","","","",""
"24289310","48210","","99-BLUE","","","","","","","","","","","","","982000374771570","Cow","Heifer","","953211","Polled","Solid Black","","","Active","492651","","","","","","","","","2014-12-01","","","","NS","false","2014-12-05","true","1488881","1340.0","","","","","","","","","","","454","169","2018-02-05","2017-02-06","Exposed","2018-09-21","","","","","false","false","","","","","","","","","","","","","","","","","","2015-01-06 08:21:33 -0600","2018-02-06 10:43:51 -0600","","","","2016-07-30","","","","","",""
"24289313","48210","","73-WHITE","","","","","","","","","","","","","982000374772167","Cow","Heifer","","953211","Polled","Solid Black","","","Sold","","","","","","","","","","2014-12-01","","","","NS","false","2014-12-05","true","1488881","1487.38","1139106","","","","","","","","","","","","2017-02-07","2017-02-12","","","","","","","false","false","","","","","","","","","","","","","","","","","","2015-01-06 08:21:33 -0600","2017-09-19 07:16:41 -0500","","","","2016-07-30","","","","","",""
"24289316","48210","","50-YELLOW-1","LE","","","15/4","LH","","","","","","","","982000373732070","Cow","Heifer","","953211","Polled","Solid Black","","","Active","403501","","","","","","","","","2014-12-01","","","","NS","false","2014-12-05","true","1488881","1617.0","","","","","","","","","","","486","201","2017-12-10","2016-09-27","Exposed","2017-09-22","","","","","false","false","","","","","","","","","","","","","","","","","","2015-01-06 08:21:33 -0600","2018-01-24 09:32:58 -0600","","","","2016-07-30","","","","","",""
"24289319","48210","","71-YELLOW","","","","","","","","","","","","","982000374772187","Cow","Heifer","","953211","Polled","Solid Black","","","Sold","","","","","","","","","","2014-12-01","","","","NS","false","2014-12-05","true","1488881","1501.5","1139106","","","","","","","","","","","","2017-02-07","","","","","","","","false","false","","","","","","","","","","","","","","","","","","2015-01-06 08:21:33 -0600","2017-09-19 06:56:53 -0500","","","","2016-07-30","","","","","",""
"24289322","48210","","70-YELLOW","","","","","","","","","","","","","982000376416820","Cow","Heifer","","953211","Polled","Solid Black","","","Sold","","","","","","","","","","2014-12-01","","","","NS","false","2014-12-05","true","1488881","1581.75","1139106","","","","","","","","","","433","148","2017-02-07","2017-02-04","","","","","","Wild ","false","false","","","","","","","","","","","","","","","","","","2015-01-06 08:21:33 -0600","2017-09-19 07:18:51 -0500","","","","2016-07-30","","","","","",""
"24289325","48210","","74-YELLOW","LE","","","","","","","","","","","","982000374772183","Cow","Heifer","","953211","Polled","Solid Black","","","Sold","","","","","","","","","","2014-12-01","","","","NS","false","2014-12-05","true","1488881","1283.4","1139106","","","","","","","","","","486","201","2017-02-07","2016-09-29","","","","","","","false","false","","","","","","","","","","","","","","","","","","2015-01-06 08:21:33 -0600","2017-09-19 06:55:24 -0500","","","","2016-07-30","","","","","",""
"24289328","48210","","100-BLUE","LE","","","5/4","LH","","","","","","","","982000373732032","Cow","Heifer","","953211","Polled","Solid Black","","","Active","492651","","","","","","","","","2014-12-01","","","","","false","2014-12-05","true","1488881","1377.95","","","","","","","","","","","231","-54","2018-02-05","2017-02-18","Exposed","2018-09-21","","","","","false","false","","","","","","","","","","","","","","","","","","2015-01-06 08:21:33 -0600","2018-02-06 10:43:51 -0600","","","","2016-07-30","","","","","",""
"24289331","48210","","77-YELLOW","LE","","","6/4","LH","","","","","","","","982000373732052","Cow","Heifer","","953211","Polled","Solid Black","","","Sold","","","","","","","","","","2014-12-01","","","","","false","2014-12-05","true","1488881","1505.35","1139106","","","","","","","","","","390","105","2017-02-07","2017-04-06","","","","","","","false","false","","","","","","","","","","","","","","","","","","2015-01-06 08:21:33 -0600","2017-09-19 07:13:31 -0500","","","","2017-04-15","","","","","",""
"24289334","48210","","78-YELLOW","LE","","","14/4","LH","","","","","","","","982000373732058","Cow","Heifer","","953211","Polled","Solid Black","","","Sold","","","","","","","","","","2014-12-01","","","","","false","2014-12-05","true","1488881","1581.75","1139106","","","","","","","","","","483","198","2017-02-07","2016-09-03","","","","","","","false","false","","","","","","","","","","","","","","","","","","2015-01-06 08:21:34 -0600","2017-09-19 06:57:15 -0500","","","","2016-07-30","","","","","",""
"24289337","48210","","1413-BLUE","LE","","","21/4","LH","","","","","","","","982000374771567","Cow","Heifer","","953211","Polled","Solid Black","","","Sold","","","","","","","","","","2014-12-01","","","","","false","2014-12-05","true","1488881","1485.0","1139106","","","","","","","","","","334","49","2017-02-07","2017-02-06","","","","","","","false","false","","","","","","","","","","","","","","","","","","2015-01-06 08:21:34 -0600","2017-09-19 07:14:08 -0500","","","","2016-07-30","","","","","",""
