"id","animal_id","moved_from_pasture_id","moved_to_pasture_id","movement_date"
"64977006","28079220","338297","397304","2016-07-30"
"64979124","22741778","462126","403501","2016-07-30"
"64979127","29928915","462126","403501","2016-07-30"
"64979130","22741808","462126","403501","2016-07-30"
"64979133","29366970","462126","403501","2016-07-30"
"64979136","22741982","462126","403501","2016-07-30"
"64979139","29366967","462126","403501","2016-07-30"
"64979142","22741985","462126","403501","2016-07-30"
"64979145","28165191","462126","397304","2016-07-30"
"64979148","19610760","443994","403501","2016-07-30"
"64979154","30803697","443994","403501","2016-07-30"
"64979157","19610778","443994","403501","2016-07-30"
"64979160","19610787","443994","403501","2016-07-30"
"64979163","30803688","443994","403501","2016-07-30"
"64979166","19610796","443994","403501","2016-07-30"
"64979169","29457861","443994","403501","2016-07-30"
"64979172","19610802","443994","403501","2016-07-30"
"64979175","29779866","443994","403501","2016-07-30"
"64979178","19610805","443994","403501","2016-07-30"
"64979181","29793636","443994","403501","2016-07-30"
"64979184","19610808","443994","403501","2016-07-30"
"64979187","29860647","443994","403501","2016-07-30"
"64979190","19610898","443994","403501","2016-07-30"
"64979193","30322026","443994","403501","2016-07-30"
"64979196","25675931","443994","403501","2016-07-30"
"64979199","19610907","443994","403501","2016-07-30"
"64979202","19610916","443994","403501","2016-07-30"
"64979205","30730626","443994","403501","2016-07-30"
"64979208","26062430","443994","403501","2016-07-30"
"64979211","19610922","443994","403501","2016-07-30"
"64979214","19692253","443994","403501","2016-07-30"
"64979220","19727668","443994","403501","2016-07-30"
"64979223","29975880","443994","403501","2016-07-30"
"64979226","19727674","443994","403501","2016-07-30"
"64979229","25807601","443994","403501","2016-07-30"
"64979232","20456755","443994","403501","2016-07-30"
"64979238","25984700","443994","403501","2016-07-30"
"64979241","20469046","443994","403501","2016-07-30"
"64979244","20486326","443994","403501","2016-07-30"
"64979247","29911653","443994","403501","2016-07-30"
"64979250","20493472","443994","403501","2016-07-30"
"64979253","20493601","443994","403501","2016-07-30"
"64979256","29890512","443994","403501","2016-07-30"
"64979259","25823078","443994","403501","2016-07-30"
"64979262","20493625","443994","403501","2016-07-30"
"64979265","20493667","443994","403501","2016-07-30"
"64979268","30198291","443994","403501","2016-07-30"
"64979271","30200667","443994","403501","2016-07-30"
"64979274","20493706","443994","403501","2016-07-30"
"64979277","30321990","443994","403501","2016-07-30"
"64979280","20493847","443994","403501","2016-07-30"
"64979283","20509930","443994","403501","2016-07-30"
"64979286","20510275","443994","403501","2016-07-30"
"64979289","29860620","443994","403501","2016-07-30"
"64979292","20565319","443994","403501","2016-07-30"
"64979295","20629108","443994","403501","2016-07-30"
"64979298","21819835","443994","403501","2016-07-30"
"64979301","30803673","443994","403501","2016-07-30"
"64979304","22020433","443994","403501","2016-07-30"
"64979307","22020535","443994","403501","2016-07-30"
"64979310","30275829","443994","403501","2016-07-30"
"64979313","26028932","443994","403501","2016-07-30"
"64979316","22020559","443994","403501","2016-07-30"
"64979319","25971623","443994","403501","2016-07-30"
"64979322","22020568","443994","403501","2016-07-30"
"64979325","29696520","443994","403501","2016-07-30"
"64979328","22047349","443994","403501","2016-07-30"
"64979331","22047367","443994","403501","2016-07-30"
"64979334","30803667","443994","403501","2016-07-30"
"64979337","22047382","443994","403501","2016-07-30"
"64979340","29989410","443994","403501","2016-07-30"
"64979343","25984688","443994","403501","2016-07-30"
"64979346","22166194","443994","403501","2016-07-30"
"64979349","30259416","443994","403501","2016-07-30"
"64979352","26028827","443994","403501","2016-07-30"
"64979355","22189504","443994","403501","2016-07-30"
"64979358","22189510","443994","403501","2016-07-30"
"64979361","30204096","443994","403501","2016-07-30"
"64979364","26076857","443994","403501","2016-07-30"
"64979367","22302638","443994","403501","2016-07-30"
"64979370","25759949","443994","403501","2016-07-30"
"64979373","22603208","443994","403501","2016-07-30"
"64979376","22603223","443994","403501","2016-07-30"
"64979379","29928924","443994","403501","2016-07-30"
"64979382","22741802","443994","403501","2016-07-30"
"64979385","23907311","443994","403501","2016-07-30"
"64979388","30027822","443994","403501","2016-07-30"
"64979391","23907323","443994","403501","2016-07-30"
"64979394","29928933","443994","403501","2016-07-30"
"64979397","24253490","443994","403501","2016-07-30"
"64979400","24289301","443994","403501","2016-07-30"
"64979403","30730635","443994","403501","2016-07-30"
"64979406","24289304","443994","403501","2016-07-30"
"64979409","24289307","443994","403501","2016-07-30"
"64979412","24289310","443994","403501","2016-07-30"
"64979415","24289313","443994","403501","2016-07-30"
"64979418","26303413","443994","403501","2016-07-30"
"64979421","24289316","443994","403501","2016-07-30"
"64979424","24289319","443994","403501","2016-07-30"
"64979427","24289322","443994","403501","2016-07-30"
"64979430","24289325","443994","403501","2016-07-30"
"64979433","30551304","443994","403501","2016-07-30"
"64979436","24289328","443994","403501","2016-07-30"
"64979439","30027825","443994","403501","2016-07-30"
"64979442","24289331","443994","403501","2016-07-30"
"64979445","24289334","443994","403501","2016-07-30"
"64979448","29975862","443994","403501","2016-07-30"
"64979451","24289337","443994","403501","2016-07-30"
"64979454","29809692","443994","403501","2016-07-30"
"64979457","24289340","443994","403501","2016-07-30"
"64979460","30551310","443994","403501","2016-07-30"
"64979463","24289343","443994","403501","2016-07-30"
"64979466","24289346","443994","403501","2016-07-30"
"64979469","24289349","443994","403501","2016-07-30"
"64979472","24289352","443994","403501","2016-07-30"
"64979475","24289355","443994","403501","2016-07-30"
"64979478","24289358","443994","403501","2016-07-30"
"64979481","29860632","443994","403501","2016-07-30"
"64979484","24289367","443994","403501","2016-07-30"
"64979487","30041424","443994","403501","2016-07-30"
"64979490","24289370","443994","403501","2016-07-30"
"64979493","24289373","443994","403501","2016-07-30"
"64979496","24289376","443994","403501","2016-07-30"
"64979499","24289379","443994","403501","2016-07-30"
"64979502","24289382","443994","403501","2016-07-30"
"64979505","24289385","443994","403501","2016-07-30"
"64979508","24289388","443994","403501","2016-07-30"
"64979511","30027819","443994","403501","2016-07-30"
"64979514","24289397","443994","403501","2016-07-30"
"64979517","24513113","443994","403501","2016-07-30"
"64979520","29788551","443994","403501","2016-07-30"
"64979523","24513122","443994","403501","2016-07-30"
"64979526","29767632","443994","403501","2016-07-30"
"64979529","24513125","443994","403501","2016-07-30"
"64979532","24513128","443994","403501","2016-07-30"
"64979535","29745381","443994","403501","2016-07-30"
"64979538","24513134","443994","403501","2016-07-30"
"64979541","29928903","443994","403501","2016-07-30"
"64979544","24513137","443994","403501","2016-07-30"
"64979547","24513140","443994","403501","2016-07-30"
"64979550","29401005","443994","403501","2016-07-30"
"64979553","24513143","443994","403501","2016-07-30"
"64979556","24513146","443994","403501","2016-07-30"
"64979559","24513149","443994","403501","2016-07-30"
"64979562","29696709","443994","403501","2016-07-30"
"64979565","24513152","443994","403501","2016-07-30"
"64979568","28453236","443994","403501","2016-07-30"
"64979571","24513155","443994","403501","2016-07-30"
"64979574","24513158","443994","403501","2016-07-30"
"64979577","29400993","443994","403501","2016-07-30"
"64979580","24513161","443994","403501","2016-07-30"
"64979583","24513167","443994","403501","2016-07-30"
"64979586","24513170","443994","403501","2016-07-30"
"64979589","30122235","443994","403501","2016-07-30"
"64979592","24513176","443994","403501","2016-07-30"
"64979595","24513179","443994","403501","2016-07-30"
"64979598","29919570","443994","403501","2016-07-30"
"64979601","24513182","443994","403501","2016-07-30"
"64979604","24513185","443994","403501","2016-07-30"
"64979607","24513188","443994","403501","2016-07-30"
"64979610","29872293","443994","403501","2016-07-30"
"64979613","24513191","443994","403501","2016-07-30"
"64979616","24513194","443994","403501","2016-07-30"
"64979619","25578134","443994","403501","2016-07-30"
"64979622","25870592","443994","403501","2016-07-30"
"64979625","27330190","443994","403501","2016-07-30"
"64979628","27330196","443994","403501","2016-07-30"
"64979631","27330199","443994","403501","2016-07-30"
"64979634","27330208","443994","403501","2016-07-30"
"64979637","27330211","443994","403501","2016-07-30"
"64979640","27330214","443994","403501","2016-07-30"
"64979643","27330226","443994","403501","2016-07-30"
"64979646","27330229","443994","403501","2016-07-30"
"64979649","27897363","443994","403501","2016-07-30"
"64979652","27897378","443994","403501","2016-07-30"
"64979655","30901218","443994","403501","2016-07-30"
"64979658","27897384","443994","403501","2016-07-30"
"64979661","27897393","443994","403501","2016-07-30"
"64979664","29914143","443994","403501","2016-07-30"
"64979667","27897399","443994","403501","2016-07-30"
"64979670","30043767","443994","403501","2016-07-30"
"64979673","27897402","443994","403501","2016-07-30"
"64979676","27897411","443994","403501","2016-07-30"
"64979679","28341351","443994","403501","2016-07-30"
"64979682","28358352","443994","403501","2016-07-30"
"64979685","28434480","443994","403501","2016-07-30"
"64979688","28469601","443994","403501","2016-07-30"
"64979691","28474710","443994","403501","2016-07-30"
"64979694","28475673","443994","403501","2016-07-30"
"64979697","29890509","443994","403501","2016-07-30"
"64979703","28079199","443994","397304","2016-07-30"
"64979706","28079205","443994","397304","2016-07-30"
"64979709","28079214","443994","397304","2016-07-30"
"64979712","28079229","443994","397304","2016-07-30"
"64979715","20512942","463317","403501","2016-07-30"
"64979718","22302635","463317","403501","2016-07-30"
"64979724","24289361","463317","403501","2016-07-30"
"64979727","24289364","463317","403501","2016-07-30"
"64979730","24289391","463317","403501","2016-07-30"
"64979733","24289394","463317","403501","2016-07-30"
"64979736","24513116","463317","403501","2016-07-30"
"64979739","24513131","463317","403501","2016-07-30"
"64979742","24513164","463317","403501","2016-07-30"
"64979745","27330187","463317","403501","2016-07-30"
"64979748","27330193","463317","403501","2016-07-30"
"64979751","27330202","463317","403501","2016-07-30"
"64979754","27330205","463317","403501","2016-07-30"
"64979757","27330217","463317","403501","2016-07-30"
"64979760","27330220","463317","403501","2016-07-30"
"64979763","27330223","463317","403501","2016-07-30"
"64979766","27897372","463317","403501","2016-07-30"
"64979769","27897390","463317","403501","2016-07-30"
"64979772","22294328","463317","342386","2016-07-30"
"64980063","25760039","403501","397304","2016-07-30"
"64981362","24414197","397304","","2016-07-06"
"64981365","25689146","397304","","2016-07-06"
"64981413","23204550","397304","462126","2016-07-31"
"64981416","23204553","397304","462126","2016-07-31"
"64981419","24487511","397304","462126","2016-07-31"
"64981422","25760039","397304","462126","2016-07-31"
"64981425","28079199","397304","462126","2016-07-31"
"64981428","28079202","397304","462126","2016-07-31"
"64981431","28079205","397304","462126","2016-07-31"
"64981434","28079214","397304","462126","2016-07-31"
"64981437","28079217","397304","462126","2016-07-31"
"64981440","28079220","397304","462126","2016-07-31"
"64981443","28079223","397304","462126","2016-07-31"
"64981446","28079226","397304","462126","2016-07-31"
"64981449","28079229","397304","462126","2016-07-31"
"64981452","28165191","397304","462126","2016-07-31"
"64981455","30892569","397304","462126","2016-07-31"
"64981458","23204550","462126","403501","2016-07-31"
"64981461","23204553","462126","403501","2016-07-31"
"64981464","24487511","462126","403501","2016-07-31"
"64981467","25760039","462126","403501","2016-07-31"
"64981470","28079199","462126","403501","2016-07-31"
"64981473","28079202","462126","403501","2016-07-31"
"64981476","28079205","462126","403501","2016-07-31"
"64981479","28079214","462126","403501","2016-07-31"
"64981482","28079217","462126","403501","2016-07-31"
"64981485","28079220","462126","403501","2016-07-31"
"64981488","28079223","462126","403501","2016-07-31"
"64981491","28079226","462126","403501","2016-07-31"
"64981494","28079229","462126","403501","2016-07-31"
"64981497","28165191","462126","403501","2016-07-31"
"64981500","30892569","462126","403501","2016-07-31"
"64981701","28079199","403501","397304","2016-07-30"
"64981704","28079205","403501","397304","2016-07-30"
"64981707","28079214","403501","397304","2016-07-30"
"64981710","28079229","403501","397304","2016-07-30"
"64981713","23204550","403501","397304","2016-07-30"
"64981716","23204553","403501","397304","2016-07-30"
"64981719","24487511","403501","397304","2016-07-30"
"64981722","25760039","403501","397304","2016-07-30"
"64981725","28079202","403501","397304","2016-07-30"
"64981728","28079217","403501","397304","2016-07-30"
"64981731","28079220","403501","397304","2016-07-30"
"64981734","28079223","403501","397304","2016-07-30"
"64981737","28079226","403501","397304","2016-07-30"
"64981740","28165191","403501","397304","2016-07-30"
"64981743","30892569","403501","397304","2016-07-30"
"65301129","30730635","403501","","2016-08-02"
"65301132","30551310","403501","","2016-08-02"
"65864487","32091246","0","403501","2016-08-29"
"65871609","23204550","397304","327829","2016-08-29"
"65871612","23204553","397304","327829","2016-08-29"
"65871615","24487511","397304","327829","2016-08-29"
"65871618","25760039","397304","327829","2016-08-29"
"65871621","28079199","397304","327829","2016-08-29"
"65871624","28079202","397304","327829","2016-08-29"
"65871627","28079205","397304","327829","2016-08-29"
"65871630","28079214","397304","327829","2016-08-29"
"65871633","28079217","397304","327829","2016-08-29"
"65871636","28079220","397304","327829","2016-08-29"
"65871639","28079223","397304","327829","2016-08-29"
"65871642","28079226","397304","327829","2016-08-29"
"65871645","28079229","397304","327829","2016-08-29"
"65871648","28165191","397304","327829","2016-08-29"
"65871651","30892569","397304","327829","2016-08-29"
"65896734","23204553","327829","","2016-08-29"
"66025242","32131584","0","403501","2016-09-05"
"66025266","32131605","0","403501","2016-09-05"
"66025296","32131632","0","403501","2016-09-05"
"66448986","32286285","0","403501","2016-09-22"
"66468381","24289382","403501","","2016-09-23"
"66587022","32325879","0","403501","2016-09-28"
"66678333","32346759","0","403501","2016-10-02"
"66678768","26303413","403501","","2015-12-03"
"66679002","32346771","0","403501","2016-10-02"
"66680547","32347398","0","403501","2016-09-27"
"66687891","32349813","0","403501","2016-09-29"
"66716163","32357679","0","403501","2016-10-03"
"67005948","32450541","0","403501","2016-10-13"
"67054953","32462811","0","403501","2016-10-15"
"67076133","32466228","0","403501","2016-10-16"
"67076724","32466444","0","403501","2016-10-16"
"67089708","32469384","0","403501","2016-10-17"
"67402941","29128011","403501","327829","2016-10-19"
"67402944","29344287","403501","327829","2016-10-19"
"67402950","29359122","403501","327829","2016-10-19"
"67402953","29366967","403501","327829","2016-10-19"
"67402956","29366970","403501","462126","2016-10-19"
"67402959","29367111","403501","462126","2016-10-19"
"67402962","29378331","403501","327829","2016-10-19"
"67402965","29401008","403501","327829","2016-10-19"
"67402968","29457861","403501","462126","2016-10-19"
"67402971","29696520","403501","462126","2016-10-19"
"67402974","29779866","403501","327829","2016-10-19"
"67402977","29793636","403501","327829","2016-10-19"
"67402980","29809692","403501","327829","2016-10-19"
"67402983","29890512","403501","327829","2016-10-19"
"67402986","29911653","403501","462126","2016-10-19"
"67402989","29914143","403501","462126","2016-10-19"
"67402992","29928915","403501","462126","2016-10-19"
"67402995","29928924","403501","327829","2016-10-19"
"67402998","29928933","403501","327829","2016-10-19"
"67403001","29933877","403501","327829","2016-10-19"
"67403004","29975880","403501","327829","2016-10-19"
"67403007","29989410","403501","327829","2016-10-19"
"67403010","30027822","403501","327829","2016-10-19"
"67403013","30043767","403501","462126","2016-10-19"
"67403016","30156999","","462126","2016-10-19"
"67403019","30200667","403501","327829","2016-10-19"
"67403022","30204096","403501","327829","2016-10-19"
"67403025","30259416","403501","462126","2016-10-19"
"67403028","30321990","403501","327829","2016-10-19"
"67403031","30322026","403501","327829","2016-10-19"
"67403034","30730626","403501","462126","2016-10-19"
"67403037","30770232","403501","327829","2016-10-19"
"67403040","30803667","403501","327829","2016-10-19"
"67403043","30803673","403501","462126","2016-10-19"
"67403046","30803688","403501","327829","2016-10-19"
"67403049","30803697","403501","327829","2016-10-19"
"67403052","32091246","403501","327829","2016-10-19"
"67403055","32102775","0","327829","2016-10-19"
"67403058","32131605","403501","327829","2016-10-19"
"67403061","32131632","403501","327829","2016-10-19"
"67403064","32286285","403501","327829","2016-10-19"
"67403067","32346759","403501","327829","2016-10-19"
"67403070","32346771","403501","327829","2016-10-19"
"67403073","32347398","403501","327829","2016-10-19"
"67403076","32349813","403501","327829","2016-10-19"
"67403082","32357679","403501","327829","2016-10-19"
"67403085","32450541","403501","327829","2016-10-19"
"67403088","32462811","403501","327829","2016-10-19"
"67403091","32466228","403501","327829","2016-10-19"
"67403094","32466444","403501","327829","2016-10-19"
"67403097","32469384","403501","327829","2016-10-19"
"67403100","32541486","0","327829","2016-10-19"
"67403103","32548323","0","327829","2016-10-19"
"67403205","30892569","327829","397304","2016-10-19"
"67403220","23204550","327829","397304","2016-10-19"
"67403223","24487511","327829","397304","2016-10-19"
"67403226","25760039","327829","397304","2016-10-19"
"67403229","28079199","327829","397304","2016-10-19"
"67403232","28079202","327829","397304","2016-10-19"
"67403235","28079205","327829","397304","2016-10-19"
"67403238","28079214","327829","397304","2016-10-19"
"67403241","28079217","327829","397304","2016-10-19"
"67403244","28079220","327829","397304","2016-10-19"
"67403250","28079226","327829","397304","2016-10-19"
"67403253","28079229","327829","397304","2016-10-19"
"67403256","28165191","327829","397304","2016-10-19"
"67469931","32607075","0","492651","2016-09-01"
"67470537","32607117","0","492651","2016-09-01"
"67472103","32607186","0","492651","2016-09-01"
"67472160","32607207","0","492651","2016-09-01"
"67473489","32607231","0","492651","2016-09-01"
"67473615","32607234","0","492651","2016-09-01"
"67473663","32607237","0","492651","2016-09-01"
"67473699","32607240","0","492651","2016-09-01"
"67473819","32607255","0","492651","2016-09-01"
"67474353","32607261","0","492651","2016-09-01"
"67474383","32607264","0","492651","2016-09-01"
"67474671","32607294","0","492651","2016-09-01"
"67478043","32607363","0","492651","2016-09-01"
"67478058","32607375","0","492651","2016-09-01"
"67480713","32607645","0","492651","2016-09-01"
"67484538","32609334","0","492651","2016-09-01"
"67484541","32609337","0","492651","2016-09-01"
"67484580","32609376","0","492651","2016-09-01"
"67484583","32609379","0","492651","2016-09-01"
"67484586","32609382","0","492651","2016-09-01"
"67484592","32609388","0","492651","2016-09-01"
"67484595","32609391","0","492651","2016-09-01"
"67484856","32609394","0","492651","2016-09-01"
"67484889","32609397","430668","492651","2016-09-01"
"67484919","32609403","0","492651","2016-09-01"
"67484922","32609406","0","492651","2016-09-01"
"67484928","32609409","0","492651","2016-09-01"
"67484934","32609415","0","492651","2016-09-01"
"67484949","32609421","0","492651","2016-09-01"
"67486323","32609964","0","492651","2016-09-01"
"67486353","32609970","0","492651","2016-09-01"
"67486440","32609979","0","492651","2016-09-01"
"67486476","32609985","0","492651","2016-09-01"
"67486482","32609997","0","492651","2016-09-01"
"67486488","32610006","0","492651","2016-09-01"
"67486506","32610021","0","492651","2016-09-01"
"67486515","32610039","0","492651","2016-09-01"
"67486521","32610048","0","492651","2016-09-01"
"67486560","32610054","0","492651","2016-09-01"
"67486677","32610069","0","492651","2016-09-01"
"67486686","32610084","0","492651","2016-09-01"
"67486689","32610093","0","492651","2016-09-01"
"67486701","32610102","0","492651","2016-09-01"
"67486809","32610123","0","492651","2016-09-01"
"67486863","32610132","0","492651","2016-09-01"
"67487088","32610141","0","492651","2016-09-01"
"67487163","32610147","0","492651","2016-09-01"
"67487217","32610153","0","492651","2016-09-01"
"67487238","32610177","0","492651","2016-09-01"
"67487241","32610189","0","492651","2016-09-01"
"67487244","32610201","0","492651","2016-09-01"
"67487298","32610234","0","492651","2016-09-01"
"67487775","32610279","0","492651","2016-09-01"
"67487823","32610294","0","492651","2016-09-01"
"67487850","32610330","0","492651","2016-09-01"
"67487862","32610381","0","492651","2016-09-01"
"67487868","32610423","0","492651","2016-09-01"
"67487979","32610435","0","492651","2016-09-01"
"67487988","32610447","0","492651","2016-09-01"
"67488030","32610465","0","492651","2016-09-01"
"67488264","32610483","0","492651","2016-09-01"
"67488291","32610501","0","492651","2016-09-01"
"67488420","32610510","0","492651","2016-09-01"
"67488588","32610522","0","492651","2016-09-01"
"67488597","32610531","0","492651","2016-09-01"
"67488603","32610537","0","492651","2016-09-01"
"67488633","32610552","0","492651","2016-09-01"
"67488642","32610564","0","492651","2016-09-01"
"67488702","32610585","0","492651","2016-09-01"
"67488708","32610609","0","492651","2016-09-01"
"67677162","32655279","0","492651","2016-09-01"
"67677291","32655282","0","492651","2016-09-01"
"67677300","32655285","0","492651","2016-09-01"
"67677339","32655306","0","492651","2016-09-01"
"67677342","32655321","0","492651","2016-09-01"
"67678089","32655702","0","492651","2016-09-01"
"67678101","32655714","0","492651","2016-09-01"
"67678476","32655759","0","492651","2016-09-01"
"67678572","32655279","492651","493491","2016-10-28"
"67678839","32609376","492651","","2016-11-01"
"67678842","32609997","492651","","2016-11-01"
"67678845","32610531","492651","","2016-11-01"
"67678848","32655702","492651","","2016-11-01"
"67678851","32655321","492651","","2016-11-01"
"67678854","32655285","492651","","2016-11-01"
"67678857","32655282","492651","","2016-11-01"
"67678860","32655714","492651","","2016-11-01"
"67678863","32655279","493491","","2016-11-01"
"67678866","32655306","492651","","2016-11-01"
"67679082","32655903","0","492651","2016-09-01"
"67679286","32607294","492651","","2016-11-01"
"67679289","32655903","492651","","2016-11-01"
"67680078","24289343","403501","493491","2016-10-28"
"67680081","24513116","403501","493491","2016-10-28"
"67680084","29767632","403501","493491","2016-10-28"
"67680087","24513125","403501","493491","2016-10-28"
"67680090","24513170","403501","493491","2016-10-28"
"67680093","30122235","403501","493491","2016-10-28"
"67680096","24513176","403501","493491","2016-10-28"
"67680099","24513185","403501","493491","2016-10-28"
"67680102","29872293","403501","493491","2016-10-28"
"67680105","24513191","403501","493491","2016-10-28"
"67680108","27330193","403501","493491","2016-10-28"
"67680111","27330202","403501","493491","2016-10-28"
"67680114","32570247","0","493491","2016-10-28"
"67680321","21818455","403501","338297","2016-11-01"
"67680324","25382777","403501","338297","2016-11-01"
"67680327","28060512","403501","338297","2016-11-01"
"67681821","32656242","0","338297","2016-11-01"
"67688208","32610537","493491","492651","2016-09-01"
"67688391","32607240","492651","493491","2016-10-28"
"67688400","32607363","492651","493491","2016-10-28"
"67688430","32610537","492651","493491","2016-10-28"
"67733169","24289343","493491","430668","2016-11-02"
"67733172","29767632","493491","430668","2016-11-02"
"67733175","24513125","493491","430668","2016-11-02"
"67733178","30122235","493491","430668","2016-11-02"
"67733181","24513176","493491","430668","2016-11-02"
"67733184","24513185","493491","430668","2016-11-02"
"67733187","29872293","493491","430668","2016-11-02"
"67733190","24513191","493491","430668","2016-11-02"
"67793313","28475673","403501","462126","2016-10-19"
"67799712","30043767","327829","462126","2016-10-19"
"67799739","30275829","403501","462126","2016-10-19"
"67799853","30204096","327829","462126","2016-10-19"
"67799961","30803688","327829","462126","2016-10-19"
"67799973","30901218","403501","462126","2016-10-19"
"67799997","29975880","327829","462126","2016-10-19"
"67800012","29860647","403501","462126","2016-10-19"
"67804920","30551304","403501","","2015-06-29"
"67804932","25823078","403501","","2016-02-16"
"67804941","25675931","403501","","2016-02-16"
"67804953","26028827","403501","","2016-05-23"
"67804956","26076857","403501","","2016-06-03"
"67805724","29928933","327829","462126","2016-10-19"
"67805790","29359122","327829","462126","2016-10-19"
"67805880","29793636","327829","462126","2016-10-19"
"67805886","30200667","327829","462126","2016-10-01"
"67805910","29809692","327829","462126","2016-10-01"
"67805913","29128011","327829","462126","2016-10-01"
"67805922","30322026","327829","462126","2016-11-04"
"67806183","29928924","327829","462126","2016-10-19"
"67806201","28341351","403501","462126","2016-10-19"
"67806216","29989410","327829","462126","2016-10-19"
"67813761","29890512","327829","462126","2016-10-19"
"67813764","29344287","327829","462126","2016-10-19"
"67813905","30770232","327829","462126","2016-10-19"
"67813914","29779866","327829","462126","2016-10-19"
"67814046","29378331","327829","462126","2016-10-19"
"67814049","29366967","327829","462126","2016-10-19"
"67814055","29933877","327829","462126","2016-10-19"
"67814061","30321990","327829","462126","2016-10-19"
"67814070","30027822","327829","462126","2016-10-19"
"67848897","26062430","403501","","2016-05-23"
"67863870","32682873","0","462126","2016-10-19"
"67863942","32682897","0","462126","2016-10-19"
"67864176","32682957","0","462126","2016-10-19"
"67864227","32682984","0","462126","2016-10-19"
"67963818","32131632","327829","403501","2016-11-02"
"67963830","32346759","327829","403501","2016-11-02"
"67963839","32131605","327829","462126","2016-11-02"
"67963860","32626038","0","403501","2016-11-02"
"67963893","32450541","327829","403501","2016-11-02"
"67963914","32462811","327829","403501","2016-11-02"
"67963944","32466444","327829","403501","2016-11-02"
"67963989","32541486","327829","403501","2016-11-02"
"67964001","32466228","327829","403501","2016-11-02"
"67964010","32349813","327829","403501","2016-11-02"
"67964022","32357679","327829","403501","2016-11-02"
"67964058","32346771","327829","403501","2016-11-02"
"67964127","32347398","327829","403501","2016-11-02"
"67964130","32286285","327829","403501","2016-11-02"
"67964136","32548323","327829","403501","2016-11-02"
"67964139","32646042","0","403501","2016-11-02"
"67964151","32091246","327829","403501","2016-11-02"
"67964154","32102775","327829","403501","2016-11-02"
"67964166","32469384","327829","403501","2016-11-02"
"67964226","32646123","0","403501","2016-11-02"
"68008854","29779866","462126","","2016-11-11"
"68008857","29793636","462126","","2016-11-11"
"68008860","29809692","462126","","2016-11-11"
"68008863","29860647","462126","","2016-11-11"
"68008866","29890512","462126","","2016-11-11"
"68008869","29911653","462126","","2016-11-11"
"68008872","29928933","462126","","2016-11-11"
"68008875","29975880","462126","","2016-11-11"
"68008878","29989410","462126","","2016-11-11"
"68008881","30204096","462126","","2016-11-11"
"68008884","30259416","462126","","2016-11-11"
"68008887","30803688","462126","","2016-11-11"
"68008890","30803667","462126","","2016-11-11"
"68008893","30200667","462126","","2016-11-11"
"68008896","30321990","462126","","2016-11-11"
"68008899","30322026","462126","","2016-11-11"
"68008902","30803673","462126","","2016-11-11"
"68008905","30275829","462126","","2016-11-11"
"68008908","30730626","462126","","2016-11-11"
"68009043","32131605","462126","403501","2016-11-02"
"68068086","28469601","403501","495507","2016-07-30"
"68068101","28358352","403501","495507","2016-07-30"
"68068110","28434480","403501","495507","2016-07-30"
"68068140","28474710","403501","495507","2016-07-30"
"68070537","22274666","327829","495507","2016-10-19"
"68122896","32768802","0","403501","2016-11-06"
"68155953","32609985","492651","493491","2016-11-15"
"68157108","23204550","397304","","2016-11-15"
"68157111","28079202","397304","","2016-11-15"
"68313489","32859621","0","462126","2016-10-19"
"68514312","32942640","0","492651","2016-11-23"
"68515491","22294328","342386","492651","2016-11-27"
"68518155","32690280","0","492651","2016-11-06"
"68554218","29128011","462126","","2016-11-29"
"68554221","29344287","462126","","2016-11-29"
"68554224","29366970","462126","","2016-11-29"
"68554227","29928915","462126","","2016-11-29"
"68554230","29928924","462126","","2016-11-29"
"68554233","29933877","462126","","2016-11-29"
"68554236","32859621","462126","","2016-11-29"
"68554239","30770232","462126","","2016-11-29"
"68554242","29457861","462126","","2016-11-29"
"68554245","29696520","462126","","2016-11-29"
"68554248","32682897","462126","","2016-11-29"
"68554251","32682873","462126","","2016-11-29"
"68763912","28060494","403501","","2016-12-02"
"68831181","22274663","342386","403501","2016-07-30"
"68849913","32462811","403501","","2016-12-06"
"68849916","32450541","403501","","2016-12-06"
"68849919","32469384","403501","","2016-12-06"
"68849922","32646042","403501","","2016-12-06"
"68849925","32646123","403501","","2016-12-06"
"68849928","32347398","403501","","2016-12-06"
"68849931","32548323","403501","","2016-12-06"
"68849934","32349813","403501","","2016-12-06"
"68849937","32131632","403501","","2016-12-06"
"68849940","32346759","403501","","2016-12-06"
"68849943","32131605","403501","","2016-12-06"
"68849946","32286285","403501","","2016-12-06"
"68849949","32346771","403501","","2016-12-06"
"68849952","32626038","403501","","2016-12-06"
"68849955","32102775","403501","","2016-12-06"
"68849958","32357679","403501","","2016-12-06"
"68851071","32466444","403501","","2016-12-06"
"68851074","32091246","403501","","2016-12-06"
"68851077","32325879","403501","","2016-12-06"
"68851080","32541486","403501","","2016-12-06"
"68851083","32466228","403501","","2016-12-06"
"68851086","32131584","403501","","2016-12-06"
"68977380","24289343","430668","403501","2016-12-11"
"68977383","29767632","430668","403501","2016-12-11"
"68977386","24513125","430668","403501","2016-12-11"
"68977389","30122235","430668","403501","2016-12-11"
"68977392","24513176","430668","403501","2016-12-11"
"68977395","24513185","430668","403501","2016-12-11"
"68977398","29872293","430668","403501","2016-12-11"
"68977401","24513191","430668","403501","2016-12-11"
"68977449","30892569","397304","338297","2016-12-11"
